Bill_No,Acct_No,Bill_Date,Due_Date,B_Status,MR_Sys_No,Due_Penalty,Penalized,M_Penalty
10263788,711100045,12-7-2018,12-22-2018,2,347549,20,0,1
10263789,711100046,12-7-2018,12-22-2018,2,347550,30,0,1
10263790,711100047,12-7-2018,12-22-2018,2,347551,25.35,0,1
10263791,711100048,12-7-2018,12-22-2018,2,347552,36.05,0,1
10263792,711100049,12-7-2018,12-22-2018,2,347553,22.7,0,1
10263793,711100050,12-7-2018,12-22-2018,2,347554,20,0,1
10263794,711100051,12-7-2018,12-22-2018,2,347555,42.05,0,1
10263795,711100052,12-7-2018,12-22-2018,2,347556,2.8,1,1
10263796,711100222,12-7-2018,12-22-2018,2,347722,20,1,1
10263797,711100053,12-7-2018,12-22-2018,2,347557,20,1,1
10263798,711100054,12-7-2018,12-22-2018,2,347558,20,1,1
10263799,711100055,12-7-2018,12-22-2018,2,347559,2.1,1,1
10263800,711100056,12-7-2018,12-22-2018,2,347560,20,0,1
10263801,711100057,12-7-2018,12-22-2018,2,347561,33.4,0,1
10263802,711100058,12-7-2018,12-22-2018,2,347562,20,0,1
10263803,711100223,12-7-2018,12-22-2018,2,347723,20,1,1
10263804,711100059,12-7-2018,12-22-2018,2,347563,28.05,0,1
10263805,711100320,12-7-2018,12-22-2018,2,347814,19,1,1
10263806,711100224,12-7-2018,12-22-2018,2,347724,36.05,1,1
10263807,711100060,12-7-2018,12-22-2018,2,347564,46.75,1,1
10263808,711100225,12-7-2018,12-22-2018,2,347725,20,1,1
10263809,711100061,12-7-2018,12-22-2018,2,347565,30.7,1,1
10263810,711100422,12-7-2018,12-22-2018,2,347907,3.4,1,1
10263811,711100062,12-7-2018,12-22-2018,2,347566,39.6,1,1
10263812,711100063,12-7-2018,12-22-2018,2,347567,20,1,1
10263813,711100064,12-7-2018,12-22-2018,2,347568,20,1,1
10263814,711100065,12-7-2018,12-22-2018,2,347569,20,1,1
10263815,711100226,12-7-2018,12-22-2018,2,347726,20,0,1
10263816,711100066,12-7-2018,12-22-2018,2,347570,26.65,1,1
10263817,711100227,12-7-2018,12-22-2018,2,347727,20,0,1
10263818,711100067,12-7-2018,12-22-2018,2,347571,33.4,0,1
10263819,711100068,12-7-2018,12-22-2018,2,347572,24.1,1,1
10263820,711100228,12-7-2018,12-22-2018,2,347728,50.15,0,1
10263821,711100069,12-7-2018,12-22-2018,2,347573,20,0,1
10263822,711100071,12-7-2018,12-22-2018,2,347574,70.4,0,1
10263823,711100229,12-7-2018,12-22-2018,2,347729,17.6,1,1
10263824,711100230,12-7-2018,12-22-2018,2,347730,41.4,0,1
10263825,711100387,12-7-2018,12-22-2018,2,347876,3,1,1
10263826,711100321,12-7-2018,12-22-2018,2,347815,20,0,1
10263827,711100231,12-7-2018,12-22-2018,2,347731,30.7,1,1
10263828,711100232,12-7-2018,12-22-2018,2,347732,20,1,1
10263829,711100233,12-7-2018,12-22-2018,2,347733,2.65,1,1
10263830,711100324,12-7-2018,12-22-2018,2,347818,21.55,1,1
10263831,711100322,12-7-2018,12-22-2018,2,347816,22.7,0,1
10263832,711100323,12-7-2018,12-22-2018,2,347817,38.75,0,1
10263833,711100234,12-7-2018,12-22-2018,2,347734,20,0,1
10263834,711100390,12-7-2018,12-22-2018,2,347879,6.6,1,1
10263835,711100072,12-7-2018,12-22-2018,2,347575,4.4,1,1
10263836,711100423,12-7-2018,12-22-2018,2,347908,20,1,1
10263837,711100395,12-7-2018,12-22-2018,2,347884,3,1,1
10263838,711100073,12-7-2018,12-22-2018,2,347576,76.9,1,1
10263839,711100403,12-7-2018,12-22-2018,2,347889,2.25,1,1
10263840,711100235,12-7-2018,12-22-2018,2,347735,20,1,1
10263841,711100236,12-7-2018,12-22-2018,2,347736,20,1,1
10263842,711100075,12-7-2018,12-22-2018,2,347577,20,0,1
10263843,711100076,12-7-2018,12-22-2018,2,347578,22.7,0,1
10263844,711100077,12-7-2018,12-22-2018,2,347579,20,0,1
10263845,711100078,12-7-2018,12-22-2018,2,347580,36.05,1,1
10263846,711100079,12-7-2018,12-22-2018,2,347581,20,0,1
10263847,711100080,12-7-2018,12-22-2018,2,347582,20,0,1
10263848,711100409,12-7-2018,12-22-2018,2,347895,25.35,1,1
10263849,711100237,12-7-2018,12-22-2018,2,347737,30,0,1
10263850,711100325,12-7-2018,12-22-2018,2,347819,20,0,1
10263851,711100355,12-7-2018,12-22-2018,2,347847,18.55,1,1
10263852,711100410,12-7-2018,12-22-2018,2,347896,20,0,1
10263853,711100238,12-7-2018,12-22-2018,2,347738,20,0,1
10263854,711100326,12-7-2018,12-22-2018,2,347820,20,1,1
10263855,711100432,12-7-2018,12-22-2018,2,347917,20,1,1
10263856,711100239,12-7-2018,12-22-2018,2,347739,20,0,1
10263857,711100356,12-7-2018,12-22-2018,2,347848,38.75,1,1
10263858,711100240,12-7-2018,12-22-2018,2,347740,30.7,1,1
10263859,711100081,12-7-2018,12-22-2018,2,347583,28.5,1,1
10263860,711100241,12-7-2018,12-22-2018,2,347741,3.7,1,1
10263861,711100082,12-7-2018,12-22-2018,2,347584,20,0,1
10263862,711100242,12-7-2018,12-22-2018,2,347742,20,0,1
10263863,711100243,12-7-2018,12-22-2018,2,347743,20,0,1
10263864,711100244,12-7-2018,12-22-2018,2,347744,20,1,1
10263865,711100424,12-7-2018,12-22-2018,2,347909,20,0,1
10263866,711100377,12-7-2018,12-22-2018,2,347867,28.05,1,1
10263867,711100083,12-7-2018,12-22-2018,2,347585,30.7,0,1
10263868,711100245,12-7-2018,12-22-2018,2,347745,30.7,1,1
10263869,711100084,12-7-2018,12-22-2018,2,347586,3.9,1,1
10263870,711100327,12-7-2018,12-22-2018,2,347821,7.65,1,1
10263871,711100328,12-7-2018,12-22-2018,2,347822,22.7,1,1
10263872,711100329,12-7-2018,12-22-2018,2,347823,30.7,1,1
10263873,711100370,12-7-2018,12-22-2018,2,347860,20,1,1
10263874,711100371,12-7-2018,12-22-2018,2,347861,30.7,1,1
10263875,711100086,12-7-2018,12-22-2018,2,347588,20,0,1
10263876,711100248,12-7-2018,12-22-2018,2,347748,20,0,1
10263877,711100246,12-7-2018,12-22-2018,2,347746,20,0,1
10263878,711100087,12-7-2018,12-22-2018,2,347589,3,1,1
10263879,711100247,12-7-2018,12-22-2018,2,347747,44.1,1,1
10263880,711100085,12-7-2018,12-22-2018,2,347587,20,0,1
10263881,711100088,12-7-2018,12-22-2018,2,347590,41.4,0,1
10263882,711100249,12-7-2018,12-22-2018,2,347749,20,0,1
10263883,711100405,12-7-2018,12-22-2018,2,347891,20,1,1
10263884,711100089,12-7-2018,12-22-2018,2,347591,25.35,0,1
10263885,711100250,12-7-2018,12-22-2018,2,347750,20,1,1
10263886,711100251,12-7-2018,12-22-2018,2,347751,20,0,1
10263887,711100090,12-7-2018,12-22-2018,2,347592,25.35,0,1
10263888,711100429,12-7-2018,12-22-2018,2,347914,20,0,1
10263889,711100091,12-7-2018,12-22-2018,2,347593,20,0,1
10263890,711100252,12-7-2018,12-22-2018,2,347752,20,1,1
10263891,711100253,12-7-2018,12-22-2018,2,347753,20,0,1
10263892,711100372,12-7-2018,12-22-2018,2,347862,20,1,1
10263893,711100254,12-7-2018,12-22-2018,2,347754,46.75,1,1
10263894,711100092,12-7-2018,12-22-2018,2,347594,20,0,1
10263895,711100093,12-7-2018,12-22-2018,2,347595,44.1,1,1
10263896,711100094,12-7-2018,12-22-2018,2,347596,22.7,1,1
10263897,711100330,12-7-2018,12-22-2018,2,347824,53.5,1,1
10263898,711100095,12-7-2018,12-22-2018,2,347597,46.75,0,1
10263899,711100096,12-7-2018,12-22-2018,2,347598,20,1,1
10263900,711100255,12-7-2018,12-22-2018,2,347755,20,0,1
10263901,711100331,12-7-2018,12-22-2018,2,347825,20,1,1
10263902,711100256,12-7-2018,12-22-2018,2,347756,20,1,1
10263903,711100257,12-7-2018,12-22-2018,2,347757,20,1,1
10263904,711100391,12-7-2018,12-22-2018,2,347880,20,1,1
10263905,711100434,12-7-2018,12-22-2018,2,347921,22.7,0,1
10263906,711100258,12-7-2018,12-22-2018,2,347758,22.7,1,1
10263907,711100259,12-7-2018,12-22-2018,2,347759,20,0,1
10263908,711100260,12-7-2018,12-22-2018,2,347760,22.7,0,1
10263909,711100262,12-7-2018,12-22-2018,2,347762,20,0,1
10263910,711100263,12-7-2018,12-22-2018,2,347763,22.7,0,1
10263911,711100264,12-7-2018,12-22-2018,2,347764,60.25,1,1
10263912,711100411,12-7-2018,12-22-2018,2,347897,20,1,1
10263913,711100265,12-7-2018,12-22-2018,2,347765,20,1,1
10263914,711100332,12-7-2018,12-22-2018,2,347826,20,1,1
10263915,711100373,12-7-2018,12-22-2018,2,347863,20,1,1
10263916,711100374,12-7-2018,12-22-2018,2,347864,20,1,1
10263917,711100266,12-7-2018,12-22-2018,2,347766,28.05,1,1
10263918,711100412,12-7-2018,12-22-2018,2,347898,3.05,1,1
10263919,711100267,12-7-2018,12-22-2018,2,347767,20,1,1
10263920,711100268,12-7-2018,12-22-2018,2,347768,20,1,1
10263921,711100269,12-7-2018,12-22-2018,2,347769,20,1,1
10263922,711100280,12-7-2018,12-22-2018,2,347779,20,0,1
10263923,711100270,12-7-2018,12-22-2018,2,347770,56.9,1,1
10263924,711100333,12-7-2018,12-22-2018,2,347827,20,1,1
10263925,711100379,12-7-2018,12-22-2018,2,347868,15.95,1,1
10263926,711100271,12-7-2018,12-22-2018,2,347771,25.35,1,1
10263927,711100273,12-7-2018,12-22-2018,2,347772,22.7,1,1
10263928,711100274,12-7-2018,12-22-2018,2,347773,20,0,1
10263929,711100275,12-7-2018,12-22-2018,2,347774,20,1,1
10263930,711100276,12-7-2018,12-22-2018,2,347775,22.7,1,1
10263931,711100277,12-7-2018,12-22-2018,2,347776,20,1,1
10263932,711100261,12-7-2018,12-22-2018,2,347761,25.35,1,1
10263933,711100335,12-7-2018,12-22-2018,2,347829,20,1,1
10263934,711100338,12-7-2018,12-22-2018,2,347832,20,1,1
10263935,711100278,12-7-2018,12-22-2018,2,347777,20,0,1
10263936,711100334,12-7-2018,12-22-2018,2,347828,22.7,1,1
10263937,711100279,12-7-2018,12-22-2018,2,347778,22.7,1,1
10263938,711100281,12-7-2018,12-22-2018,2,347780,20,1,1
10263939,711100282,12-7-2018,12-22-2018,2,347922,41.4,1,1
10263940,711100098,12-7-2018,12-22-2018,2,347600,20,0,1
10263941,711100283,12-7-2018,12-22-2018,2,347781,20,1,1
10263942,711100099,12-7-2018,12-22-2018,2,347601,20,0,1
10263943,711100097,12-7-2018,12-22-2018,2,347599,20,0,1
10263944,711100286,12-7-2018,12-22-2018,2,347783,20,1,1
10263945,711100284,12-7-2018,12-22-2018,2,347782,30.7,0,1
10263946,711100100,12-7-2018,12-22-2018,2,347602,30,0,1
10263947,711100420,12-7-2018,12-22-2018,2,347905,20,0,1
10263948,711100336,12-7-2018,12-22-2018,2,347830,20,0,1
10263949,711100101,12-7-2018,12-22-2018,2,347603,20,0,1
10263950,711100287,12-7-2018,12-22-2018,2,347784,20,0,1
10263951,711100102,12-7-2018,12-22-2018,2,347604,20,0,1
10263952,711100288,12-7-2018,12-22-2018,2,347785,20,0,1
10263953,711100103,12-7-2018,12-22-2018,2,347605,20,0,1
10263954,711100104,12-7-2018,12-22-2018,2,347606,10.95,1,1
10263955,711100105,12-7-2018,12-22-2018,2,347607,20,1,1
10263956,711100289,12-7-2018,12-22-2018,2,347786,28.05,1,1
10263957,711100290,12-7-2018,12-22-2018,2,347787,20,0,1
10263958,711100106,12-7-2018,12-22-2018,2,347608,25.35,0,1
10263959,711100107,12-7-2018,12-22-2018,2,347609,36.05,0,1
10263960,711100380,12-7-2018,12-22-2018,2,347869,20,0,1
10263961,711100108,12-7-2018,12-22-2018,2,347610,20,0,1
10263962,711100109,12-7-2018,12-22-2018,2,347611,25.35,1,1
10263963,711100110,12-7-2018,12-22-2018,2,347612,73.75,1,1
10263964,711100111,12-7-2018,12-22-2018,2,347613,20,0,1
10263965,711100393,12-7-2018,12-22-2018,2,347882,30,1,1
10263966,711100112,12-7-2018,12-22-2018,2,347614,58.1,1,1
10263967,711100113,12-7-2018,12-22-2018,2,347615,20,1,1
10263968,711100114,12-7-2018,12-22-2018,2,347616,20,0,1
10263969,711100292,12-7-2018,12-22-2018,2,347789,20,0,1
10263970,711100115,12-7-2018,12-22-2018,2,347617,4.35,1,1
10263971,711100116,12-7-2018,12-22-2018,2,347618,20,1,1
10263972,711100117,12-7-2018,12-22-2018,2,347619,46.05,0,1
10263973,711100118,12-7-2018,12-22-2018,2,347620,20,0,1
10263974,711100119,12-7-2018,12-22-2018,2,347621,25.35,1,1
10263975,711100120,12-7-2018,12-22-2018,2,347622,50.15,1,1
10263976,711100121,12-7-2018,12-22-2018,2,347623,22.7,1,1
10263977,711100122,12-7-2018,12-22-2018,2,347624,20,0,1
10263978,711100123,12-7-2018,12-22-2018,2,347625,25.35,0,1
10263979,711100124,12-7-2018,12-22-2018,2,347626,22.7,0,1
10263980,711100125,12-7-2018,12-22-2018,2,347627,30,1,1
10263981,711100126,12-7-2018,12-22-2018,2,347628,30.7,1,1
10263982,711100127,12-7-2018,12-22-2018,2,347629,20,1,1
10263983,711100128,12-7-2018,12-22-2018,2,347630,20,1,1
10263984,711100400,12-7-2018,12-22-2018,2,347886,44.1,1,1
10263985,711100129,12-7-2018,12-22-2018,2,347631,63.65,0,1
10263986,711100130,12-7-2018,12-22-2018,2,347632,33.4,1,1
10263987,711100131,12-7-2018,12-22-2018,2,347633,22.7,0,1
10263988,711100375,12-7-2018,12-22-2018,2,347865,33.4,0,1
10263989,711100132,12-7-2018,12-22-2018,2,347634,20,1,1
10263990,711100133,12-7-2018,12-22-2018,2,347635,20,1,1
10263991,711100135,12-7-2018,12-22-2018,2,347636,20,1,1
10263992,711100136,12-7-2018,12-22-2018,2,347637,20,0,1
10263993,711100137,12-7-2018,12-22-2018,2,347638,25.35,1,1
10263994,711100138,12-7-2018,12-22-2018,2,347639,20,0,1
10263995,711100139,12-7-2018,12-22-2018,2,347640,20,1,1
10263996,711100140,12-7-2018,12-22-2018,2,347641,20,1,1
10263997,711100141,12-7-2018,12-22-2018,2,347642,20,0,1
10263998,711100142,12-7-2018,12-22-2018,2,347643,20,1,1
10263999,711100143,12-7-2018,12-22-2018,2,347644,20,0,1
10264000,711100144,12-7-2018,12-22-2018,2,347645,20,1,1
10264001,711100145,12-7-2018,12-22-2018,2,347646,25.35,1,1
10264002,711100146,12-7-2018,12-22-2018,2,347647,20,1,1
10264003,711100147,12-7-2018,12-22-2018,2,347648,46.75,0,1
10264004,711100148,12-7-2018,12-22-2018,2,347649,20,1,1
10264005,711100149,12-7-2018,12-22-2018,2,347650,110.6,1,1
10264006,711100150,12-7-2018,12-22-2018,2,347651,20,0,1
10264007,711100337,12-7-2018,12-22-2018,2,347831,20,1,1
10264008,711100151,12-7-2018,12-22-2018,2,347652,20,1,1
10264009,711100392,12-7-2018,12-22-2018,2,347881,22.7,0,1
10264010,711100293,12-7-2018,12-22-2018,2,347790,20,1,1
10264011,711100294,12-7-2018,12-22-2018,2,347791,20,0,1
10264012,711100152,12-7-2018,12-22-2018,2,347653,28.05,0,1
10264013,711100153,12-7-2018,12-22-2018,2,347654,28.05,0,1
10264014,711100154,12-7-2018,12-22-2018,2,347655,20,0,1
10264015,711100155,12-7-2018,12-22-2018,2,347656,44.1,0,1
10264016,711100156,12-7-2018,12-22-2018,2,347657,28.05,0,1
10264017,711100157,12-7-2018,12-22-2018,2,347658,20,0,1
10264018,711100158,12-7-2018,12-22-2018,2,347659,60.25,0,1
10264019,711100295,12-7-2018,12-22-2018,2,347792,30.7,1,1
10264020,711100159,12-7-2018,12-22-2018,2,347660,20,0,1
10264021,711100160,12-7-2018,12-22-2018,2,347661,20,1,1
10264022,711100414,12-7-2018,12-22-2018,2,347899,20,1,1
10264023,711100415,12-7-2018,12-22-2018,2,347900,4.95,1,1
10264024,711100161,12-7-2018,12-22-2018,2,347662,30,0,1
10264025,711100162,12-7-2018,12-22-2018,2,347663,33.4,1,1
10264026,711100163,12-7-2018,12-22-2018,2,347664,20,1,1
10264027,711100406,12-7-2018,12-22-2018,2,347892,20,1,1
10264028,711100164,12-7-2018,12-22-2018,2,347665,20,1,1
10264029,711100165,12-7-2018,12-22-2018,2,347666,30.7,1,1
10264030,711100166,12-7-2018,12-22-2018,2,347667,20,0,1
10264031,711100167,12-7-2018,12-22-2018,2,347668,25.35,1,1
10264032,711100168,12-7-2018,12-22-2018,2,347669,16.9,1,1
10264033,711100297,12-7-2018,12-22-2018,2,347793,20,1,1
10264034,711100169,12-7-2018,12-22-2018,2,347670,30.7,1,1
10264035,711100170,12-7-2018,12-22-2018,2,347671,20,0,1
10264036,711100171,12-7-2018,12-22-2018,2,347672,19,1,1
10264037,711100339,12-7-2018,12-22-2018,2,347833,28.05,1,1
10264038,711100172,12-7-2018,12-22-2018,2,347673,20,0,1
10264039,711100173,12-7-2018,12-22-2018,2,347674,22.7,1,1
10264040,711100298,12-7-2018,12-22-2018,2,347794,20,1,1
10264041,711100174,12-7-2018,12-22-2018,2,347675,22.7,1,1
10264042,711100175,12-7-2018,12-22-2018,2,347676,20,1,1
10264043,711100176,12-7-2018,12-22-2018,2,347677,20,0,1
10264044,711100340,12-7-2018,12-22-2018,2,347834,28.05,1,1
10264045,711100177,12-7-2018,12-22-2018,2,347678,22.7,1,1
10264046,711100341,12-7-2018,12-22-2018,2,347835,20,0,1
10264047,711100342,12-7-2018,12-22-2018,2,347836,22.7,1,1
10264048,711100299,12-7-2018,12-22-2018,2,347795,25.35,0,1
10264049,711100300,12-7-2018,12-22-2018,2,347796,20,1,1
10264050,711100178,12-7-2018,12-22-2018,2,347679,20,1,1
10264051,711100179,12-7-2018,12-22-2018,2,347680,63.65,0,1
10264052,711100301,12-7-2018,12-22-2018,2,347797,20,1,1
10264053,711100180,12-7-2018,12-22-2018,2,347681,20,0,1
10264054,711100425,12-7-2018,12-22-2018,2,347910,30.7,1,1
10264055,711100181,12-7-2018,12-22-2018,2,347682,22.7,1,1
10264056,711100302,12-7-2018,12-22-2018,2,347798,25.35,1,1
10264057,711100182,12-7-2018,12-22-2018,2,347683,20,1,1
10264058,711100183,12-7-2018,12-22-2018,2,347684,25.35,1,1
10264059,711100303,12-7-2018,12-22-2018,2,347799,30,0,1
10264060,711100358,12-7-2018,12-22-2018,2,347849,41.4,1,1
10264061,711100184,12-7-2018,12-22-2018,2,347685,19,1,1
10264062,711100185,12-7-2018,12-22-2018,2,347686,20,1,1
10264063,711100186,12-7-2018,12-22-2018,2,347687,20,1,1
10264064,711100187,12-7-2018,12-22-2018,2,347688,22.7,1,1
10264065,711100188,12-7-2018,12-22-2018,2,347689,20,1,1
10264066,711100189,12-7-2018,12-22-2018,2,347690,20,1,1
10264067,711100304,12-7-2018,12-22-2018,2,347800,20,1,1
10264068,711100190,12-7-2018,12-22-2018,2,347691,20,1,1
10264069,711100191,12-7-2018,12-22-2018,2,347692,20,0,1
10264070,711100192,12-7-2018,12-22-2018,2,347693,2.15,1,1
10264071,711100193,12-7-2018,12-22-2018,2,347694,50.15,0,1
10264072,711100194,12-7-2018,12-22-2018,2,347695,20,1,1
10264073,711100195,12-7-2018,12-22-2018,2,347696,3.8,1,1
10264074,711100305,12-7-2018,12-22-2018,2,347801,22.7,1,1
10264075,711100306,12-7-2018,12-22-2018,2,347802,20,1,1
10264076,711100307,12-7-2018,12-22-2018,2,347803,44.1,1,1
10264077,711100308,12-7-2018,12-22-2018,2,347804,9.05,1,1
10264078,711100196,12-7-2018,12-22-2018,2,347697,33.4,1,1
10264079,711100381,12-7-2018,12-22-2018,2,347870,20,1,1
10264080,711100309,12-7-2018,12-22-2018,2,347805,20,1,1
10264081,711100197,12-7-2018,12-22-2018,2,347698,22.7,1,1
10264082,711100310,12-7-2018,12-22-2018,2,347806,22.7,1,1
10264083,711100311,12-7-2018,12-22-2018,2,347807,20,0,1
10264084,711100344,12-7-2018,12-22-2018,2,347838,20,1,1
10264085,711100407,12-7-2018,12-22-2018,2,347893,20,1,1
10264086,711100345,12-7-2018,12-22-2018,2,347839,20,1,1
10264087,711100347,12-7-2018,12-22-2018,2,347841,20,1,1
10264088,711100346,12-7-2018,12-22-2018,2,347840,20,1,1
10264089,711100348,12-7-2018,12-22-2018,2,347842,20,1,1
10264090,711100359,12-7-2018,12-22-2018,2,347850,20,1,1
10264091,711100416,12-7-2018,12-22-2018,2,347901,20,1,1
10264092,711100417,12-7-2018,12-22-2018,2,347902,20,1,1
10264093,711100384,12-7-2018,12-22-2018,2,347873,20,1,1
10264094,711100388,12-7-2018,12-22-2018,2,347877,17.9,1,1
10264095,711100349,12-7-2018,12-22-2018,2,347843,41.4,0,1
10264096,711100350,12-7-2018,12-22-2018,2,347844,22.7,0,1
10264097,711100351,12-7-2018,12-22-2018,2,347845,20,1,1
10264098,711100198,12-7-2018,12-22-2018,2,347699,20,1,1
10264099,711100199,12-7-2018,12-22-2018,2,347700,36.05,1,1
10264100,711100352,12-7-2018,12-22-2018,2,347846,20,1,1
10264101,711100200,12-7-2018,12-22-2018,2,348032,44.1,1,1
10264102,711100201,12-7-2018,12-22-2018,2,347701,20,0,1
10264103,711100202,12-7-2018,12-22-2018,2,347702,42.05,1,1
10264104,711100376,12-7-2018,12-22-2018,2,347866,20,1,1
10264105,711100418,12-7-2018,12-22-2018,2,347903,20,1,1
10264106,811100001,12-8-2018,12-23-2018,2,347923,20,1,1
10264107,811100002,12-8-2018,12-23-2018,2,347924,20,1,1
10264108,811100003,12-8-2018,12-23-2018,2,347925,20,0,1
10264109,811100004,12-8-2018,12-23-2018,2,347926,22.7,0,1
10264110,811100005,12-8-2018,12-23-2018,2,347927,46.05,0,1
10264111,811100006,12-8-2018,12-23-2018,2,347928,20,0,1
10264112,811100007,12-8-2018,12-23-2018,2,347929,20,0,1
10264113,811100088,12-8-2018,12-23-2018,2,348009,20,1,1
10264114,811100008,12-8-2018,12-23-2018,2,347930,20,1,1
10264115,811100009,12-8-2018,12-23-2018,2,347931,20,1,1
10264116,811100010,12-8-2018,12-23-2018,2,347932,20,0,1
10264117,811100011,12-8-2018,12-23-2018,2,347933,20,1,1
10264118,811100012,12-8-2018,12-23-2018,2,347934,20,1,1
10264119,811100013,12-8-2018,12-23-2018,2,347935,20,0,1
10264120,811100014,12-8-2018,12-23-2018,2,347936,20,1,1
10264121,811100015,12-8-2018,12-23-2018,2,347937,20,1,1
10264122,811100016,12-8-2018,12-23-2018,2,347938,20,0,1
10264123,811100089,12-8-2018,12-23-2018,2,348010,20,1,1
10264124,811100017,12-8-2018,12-23-2018,2,347939,20,1,1
10264125,811100102,12-8-2018,12-23-2018,2,348023,20,0,1
10264126,811100018,12-8-2018,12-23-2018,2,347940,20,0,1
10264127,811100019,12-8-2018,12-23-2018,2,347941,20,0,1
10264128,811100020,12-8-2018,12-23-2018,2,347942,25.35,1,1
10264129,811100021,12-8-2018,12-23-2018,2,347943,46.05,1,1
10264130,811100087,12-8-2018,12-23-2018,2,348008,20,1,1
10264131,811100022,12-8-2018,12-23-2018,2,347944,20,0,1
10264132,811100023,12-8-2018,12-23-2018,2,347945,20,1,1
10264133,811100024,12-8-2018,12-23-2018,2,347946,20,1,1
10264134,811100025,12-8-2018,12-23-2018,2,347947,20,1,1
10264135,811100026,12-8-2018,12-23-2018,2,347948,20,1,1
10264136,811100027,12-8-2018,12-23-2018,2,347949,20,1,1
10264137,811100028,12-8-2018,12-23-2018,2,347950,20,1,1
10264138,811100029,12-8-2018,12-23-2018,2,347951,30,0,1
10264139,811100030,12-8-2018,12-23-2018,2,347952,28.05,0,1
10264140,811100031,12-8-2018,12-23-2018,2,347953,42.05,0,1
10264141,811100090,12-8-2018,12-23-2018,2,348011,20,0,1
10264142,811100086,12-8-2018,12-23-2018,2,348007,50.05,0,1
10264143,811100032,12-8-2018,12-23-2018,2,347954,25.35,1,1
10264144,811100033,12-8-2018,12-23-2018,2,347955,10.05,1,1
10264145,811100091,12-8-2018,12-23-2018,2,348012,20,1,1
10264146,811100034,12-8-2018,12-23-2018,2,347956,20,0,1
10264147,811100092,12-8-2018,12-23-2018,2,348013,20,1,1
10264148,811100035,12-8-2018,12-23-2018,2,347957,33.4,1,1
10264149,811100093,12-8-2018,12-23-2018,2,348014,20,0,1
10264150,811100036,12-8-2018,12-23-2018,2,347958,28.05,1,1
10264151,811100037,12-8-2018,12-23-2018,2,347959,38.05,0,1
10264152,811100103,12-8-2018,12-23-2018,2,348024,20,0,1
10264153,811100038,12-8-2018,12-23-2018,2,347960,50.05,1,1
10264154,811100039,12-8-2018,12-23-2018,2,347961,80.25,0,1
10264155,811100040,12-8-2018,12-23-2018,2,347962,20,0,1
10264156,811100041,12-8-2018,12-23-2018,2,347963,22.7,1,1
10264157,811100042,12-8-2018,12-23-2018,2,347964,20,1,1
10264158,811100043,12-8-2018,12-23-2018,2,347965,25.35,0,1
10264159,811100107,12-8-2018,12-23-2018,2,348029,25.35,1,1
10264160,811100044,12-8-2018,12-23-2018,2,347966,42.05,0,1
10264161,811100045,12-8-2018,12-23-2018,2,347967,9.85,1,1
10264162,811100046,12-8-2018,12-23-2018,2,347968,20,1,1
10264163,811100047,12-8-2018,12-23-2018,2,347969,8,1,1
10264164,811100048,12-8-2018,12-23-2018,2,347970,25.35,1,1
10264165,811100049,12-8-2018,12-23-2018,2,347971,25.35,1,1
10264166,811100050,12-8-2018,12-23-2018,2,347972,20,1,1
